CONGRESS 2012 to 2020 in NEW YORK
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Rhode Island,N/A,2018,District 2,2,20120101,"72,271"," Caiozzo, Salvatore",Challenger,"126,476","Langevin, James R.",Incumbent,Write-in,450,Write-In ,Challenger,N/A,"54,205",D,.23,36.36,63.64,
House,Rhode Island,N/A,2016,District 2,2,20120101,"70,301","Reis, Rhue",Challenger,"133,108","Langevin, James R.",Incumbent,Independent,"16,253","Johnson, Jeffrey C.",Challenger,"9,486","62,807",D,7.09,34.56,65.44,"The other vote was:  Caiozzo, Salvatore (Independent) 8,942; Write-In (Write-in) 544"
House,Rhode Island,N/A,2014,District 2,2,20120101,"63,844","Reis, Rhue",Challenger,"105,716","Langevin, James R.",Incumbent,Write-in,344,Write-In,Challenger,N/A,"41,872",D,.20,37.65,62.35,
House,Rhode Island,N/A,2012,District 2,2,20120101,"78,189","Riley, Michael G.",Challenger,"124,067","Langevin, James R.",Incumbent,Independent,"20,212","Collins, Abel G.",Challenger,192,"45,878",D,9.08,38.66,61.34,The other vote was: Scattered Write-In (Write-in) 192
,
,
,
CONGRESS 2012 to 2020 in SOUTH CAROLINA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,South Carolina,N/A,2018,District 1,1,20120101,"141,473","Arrington, Katie",Challenger,"145,455","Cunningham, Joe",Challenger,Write-in,505,Write-In,Challenger,N/A,"3,982",D,.18,49.31,50.69,
House,South Carolina,N/A,2016,District 1,1,20120101,"190,410","Sanford, Marshall Clement Jr.",Incumbent,"119,779","Cherny, Dimitri",Challenger,Libertarian,"11,614","Grier, Michael Jr.",Challenger,"3,367","70,631",R,3.57,61.39,38.61,"The other vote was: Travison, Albert (American) 2,774; Write-In (Write-in) 593"
House,South Carolina,N/A,2014,District 1,1,20120101,"119,392","Sanford, Marshall Clement Jr.",Incumbent,N/A,N/A,N/A,Unaffiliated,"8,423",Write-In,Challenger,N/A,"110,969",R,6.59,100.00,.00,
House,South Carolina,N/A,2012,District 1,1,20120101,"179,908","Scott, Tim",Incumbent,"103,557","Rose, Bobbie G.",Challenger,Libertarian,"6,334","Blandford, Keith",Challenger,214,"76,351",R,2.18,63.47,36.53,The other vote was: Scattered Write-In (Write-in) 214
House,South Carolina,N/A,2018,District 2,2,20120101,"144,642","Wilson, Joe",Incumbent,"109,199","Carrigan, Sean",Challenger,American and Republican,"3,111","Narang, Sonny",Challenger,187,"35,443",R,1.21,56.98,43.02,The other vote was: Write-In (Write-in) 187
House,South Carolina,N/A,2016,District 2,2,20120101,"183,746","Wilson, Joe",Incumbent,"109,452","Bjorn, Arik",Challenger,American,"11,444","McCain Jr., George Edward",Challenger,354,"74,294",R,3.75,62.67,37.33,The other vote was: Write-In (Write-in) 354
House,South Carolina,N/A,2014,District 2,2,20120101,"121,649","Wilson, Joe",Incumbent,"68,719","Black, Phil",Challenger,Labor,"4,158","Geddings, Harold III",Challenger,282,"52,930",R,2.13,63.90,36.10,The other vote was: Write-In (Unaffiliated) 282
House,South Carolina,N/A,2012,District 2,2,20120101,"196,116","Wilson, Joe",Incumbent,N/A,N/A,N/A,Write-in,"7,602",Scattered Write-In,Challenger,N/A,"188,514",R,3.73,100.00,.00,
House,South Carolina,N/A,2018,District 3,3,20120101,"153,338","Duncan, Jeff",Incumbent,"70,046","Geren, Mary",Challenger,American and Republican,"2,697","Moore, Dave",Challenger,123,"83,292",R,1.19,68.64,31.36,The other vote was: Write-In (Write-in) 123
House,South Carolina,N/A,2016,District 3,3,20120101,"198,431","Duncan, Jeff",Incumbent,"73,766","Cleveland, Hosea",Challenger,Write-in,284,Write-In,Challenger,N/A,"124,665",R,.10,72.90,27.10,
House,South Carolina,N/A,2014,District 3,3,20120101,"116,741","Duncan, Jeff",Incumbent,"47,181","Mullis, Barbara Jo",Challenger,Unaffiliated,87,Write-In,Challenger,N/A,"69,560",R,.05,71.22,28.78,
House,South Carolina,N/A,2012,District 3,3,20120101,"169,512","Duncan, Jeff",Incumbent,"84,735","Doyle, Brian Ryan B.",Challenger,Write-in,516,Scattered Write-In,Challenger,N/A,"84,777",R,.20,66.67,33.33,
House,South Carolina,N/A,2018,District 4,4,20120101,"145,321","Timmons, William",Challenger,"89,182","Brown, Brandon P.",Challenger,American and Republican,"9,203","Furay, Guy V.",Challenger,244,"56,139",R,3.77,61.97,38.03,The other vote was: Write-In (Write-in) 244
House,South Carolina,N/A,2016,District 4,4,20120101,"198,648","Gowdy, Trey",Incumbent,"91,676","Fedalei, Christopher",Challenger,Constitution,"5,103","Chandler, Michael",Challenger,243,"106,972",R,1.73,68.42,31.58,The other vote was: Write-In (Write-in) 243
House,South Carolina,N/A,2014,District 4,4,20120101,"126,452","Gowdy, Trey",Incumbent,N/A,N/A,N/A,Libertarian,"21,969","Mclaughlin, Curtis E. Jr.",Challenger,628,"104,483",R,14.74,100.00,.00,The other vote was: Write-In (Unaffiliated) 628
House,South Carolina,N/A,2012,District 4,4,20120101,"173,201","Gowdy, Trey",Incumbent,"89,964","Morrow, Deb",Challenger,Green,"3,390","Sumerel, Jeff",Challenger,329,"83,237",R,1.27,65.81,34.19,The other vote was: Scattered Write-In (Write-in) 329
House,South Carolina,N/A,2018,District 5,5,20120101,"141,757","Norman, Ralph",Incumbent,"103,129","Parnell, Archie",Challenger,Constitution,"3,443","Chandler, Michael",Challenger,250,"38,628",R,1.39,57.89,42.11,The other vote was: Write-In (Write-in) 250
House,South Carolina,N/A,2016,District 5,5,20120101,"175,909","Mulvaney, Mick",Incumbent,"115,437","Person, Francis",Challenger,American,"6,239","Barnes, Rudy Jr.",Challenger,196,"60,472",R,2.10,60.38,39.62,The other vote was: Write-In (Write-in) 196
House,South Carolina,N/A,2014,District 5,5,20120101,"103,078","Mulvaney, Mick",Incumbent,"71,985","Adams, Tom A.",Challenger,Unaffiliated,82,Write-In,Challenger,N/A,"31,093",R,.05,58.88,41.12,
House,South Carolina,N/A,2012,District 5,5,20120101,"154,324","Mulvaney, Mick",Incumbent,"123,443","Knott, Joyce",Challenger,Write-in,236,Scattered Write-In,Challenger,N/A,"30,881",R,.08,55.56,44.44,
House,South Carolina,N/A,2018,District 6,6,20120101,"58,282","Gressmann, Gerhard",Challenger,"144,765","Clyburn, James E.",Incumbent,Green,"3,214","Pugh, Bryan",Challenger,172,"86,483",D,1.56,28.70,71.30,The other vote was: Write-In (Write-in) 172
House,South Carolina,N/A,2014,District 6,6,20120101,"44,311","Culler, Anthony",Challenger,"125,747","Clyburn, James E.",Incumbent,Libertarian,"3,176","Umbaugh, Kevin R.",Challenger,198,"81,436",D,1.83,26.06,73.94,The other vote was: Write-In (Unaffiliated) 198
House,South Carolina,N/A,2012,District 6,6,20120101,N/A,N/A,N/A,"218,717","Clyburn, James E.",Incumbent,Green,"12,920","Muhammad, Nammu Y.",Challenger,"1,978","205,797",D,5.53,.00,100.00,"The other vote was: Scattered Write-In (Write-in) 1,978"
House,South Carolina,N/A,2018,District 7,7,20120101,"142,681","Rice, Tom",Incumbent,"96,564","Williams, Robert",Challenger,Write-in,309,Write-In,Challenger,N/A,"46,117",R,.13,59.64,40.36,
House,South Carolina,N/A,2016,District 6,6,20120101,"70,099","Sterling, Laura",Challenger,"177,947","Clyburn, James E.",Incumbent,Libertarian,"3,131","Piotrowski, Rich",Challenger,"2,724","107,848",D,1.23,28.26,71.74,"The other vote was: Mallory, Price Charles (Green) 2,499; Write-In (Write-in) 225"
House,South Carolina,N/A,2016,District 7,7,20120101,"176,468","Rice, Tom",Incumbent,"112,744","Hyman, Mal",Challenger,Write-in,251,Write-In,Challenger,N/A,"63,724",R,.09,61.02,38.98,
House,South Carolina,N/A,2014,District 7,7,20120101,"102,833","Rice, Tom",Challenger,"68,576","Tinubu, Gloria Bromell",Challenger,Unaffiliated,115,Write-In,Challenger,N/A,"34,257",R,.07,59.99,40.01,
House,South Carolina,N/A,2012,District 7,7,20120101,"153,068","Rice, Tom",Challenger,"122,389","Tinubu, Gloria Bromell",Challenger,Write-in,281,Scattered Write-In,Challenger,N/A,"30,679",R,.10,55.57,44.43,
,
,
,
CONGRESS 2012 to 2020 in SOUTH DAKOTA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,South Dakota,N/A,2018,At Large,1,19820101,"202,695","Johnson, Dustin",Challenger,"121,033","Bjorkman, Timothy",Challenger,Independent,"7,323","Wieczorek, Ronald",Challenger,"4,914","81,662",R,2.18,62.61,37.39,"The other vote was: Hendrickson, George (Libertarian) 4,914"
House,South Dakota,N/A,2016,At Large,1,19820101,"237,163","Noem, Kristi",Incumbent,"132,810","Hawks, Paula",Challenger,N/A,N/A,N/A,N/A,N/A,"104,353",R,.00,64.10,35.90,
House,South Dakota,N/A,2014,At Large,1,19820101,"183,834","Noem, Kristi",Incumbent,"92,485","Robinson, Corinna",Challenger,N/A,N/A,N/A,N/A,N/A,"91,349",R,.00,66.53,33.47,
House,South Dakota,N/A,2012,At Large,1,19820101,"207,640","Noem, Kristi",Incumbent,"153,789","Varilek, Matt",Challenger,N/A,N/A,N/A,N/A,N/A,"53,851",R,.00,57.45,42.55,
,
,
,
