CONGRESS 2012 to 2020 in TENNESSEE,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Wisconsin,N/A,2016,District 7,7,20120101,"223,418","Duffy, Sean",Incumbent,"138,643","Hoeft, Mary",Challenger,Write-in,210,Scattering,Challenger,N/A,"84,775",R,0.06,61.71,38.29,
House,Wisconsin,N/A,2014,District 7,7,20120101,"169,891","Duffy, Sean",Incumbent,"112,949","Westlund, Kelly",Challenger,Independent,"3,686","Dale, Lawrence",Challenger,77,"56,942",R,1.29,60.07,39.93,The other vote was: Scattering (No Party) 42; Write-Ins (Write-in) 35
House,Wisconsin,N/A,2012,District 7,7,20120101,"201,720","Duffy, Sean",Incumbent,"157,524","Kreitlow, Pat",Challenger,Write-in,405,Scattered Write-In,Challenger,20,"44,196",R,0.11,56.15,43.85,"The other vote was: Lehner, Dale C. (Independent) 20"
House,Wisconsin,N/A,2018,District 8,8,20120101,"209,410","Gallagher, Mike",Incumbent,"119,265","Liegeois, Beau",Challenger,Write-in,99,Scattering,Challenger,N/A,"90,145",R,0.03,63.71,36.29,
House,Wisconsin,N/A,2016,District 8,8,20120101,"227,892","Gallagher, Mike",Challenger,"135,682","Nelson, Tom",Challenger,Write-in,188,Scattering,Challenger,18,"92,210",R,0.05,62.68,37.32,"The other vote was: Gribben, Wendy (Write-in) 16; Kobishop, Jerry (Write-in) 2"
House,Wisconsin,N/A,2014,District 8,8,20120101,"188,553","Ribble, Reid J.",Incumbent,"101,345","Gruett, Ron",Challenger,No Party,150,Scattering,Challenger,N/A,"87,208",R,0.05,65.04,34.96,
House,Wisconsin,N/A,2012,District 8,8,20120101,"198,874","Ribble, Reid J.",Incumbent,"156,287","Wall, Jamie",Challenger,Write-in,303,Scattered Write-In,Challenger,N/A,"42,587",R,0.09,56,44,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CONGRESS 2012 to 2020 in WYOMING,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Wyoming,N/A,2018,At Large,1,N/A,"127,963","Cheney, Elizabeth",Incumbent,"59,903"," Hunter, Greg",Challenger,Libertarian,"6,918","Brubaker, Richard",Challenger,"6,461","68,060",R,3.44,68.11,31.89,"The other vote was: Cummings, Daniel Clyde (Constitution) 6,070; Write-Ins (Write-in) 391"
House,Wyoming,N/A,2016,At Large,1,N/A,"156,176","Cheney, Elizabeth",Challenger,"75,466","Greene, Ryan",Challenger,Constitution,"10,362","Cummings, Daniel Clyde",Challenger,"9,772","80,710",R,4.12,67.42,32.58,"The other vote was: Struempf, Lawrence Gerard (Libertarian) 9,033; Write-Ins (Write-in) 739"
House,Wyoming,N/A,2014,At Large,1,N/A,"113,038","Lummis, Cynthia M.",Incumbent,"37,803","Grayson, Richard",Challenger,Libertarian,"7,112","Brubaker, Richard",Challenger,"7,147","75,235",R,4.31,74.94,25.06,"The other vote was: Cummings, Daniel Clyde (Constitution) 6,749; Write-Ins (Write-in) 398"
House,Wyoming,N/A,2012,At Large,1,N/A,"166,452","Lummis, Cynthia M.",Incumbent,"57,573","Henrichsen, Chris",Challenger,Libertarian,"8,442","Brubaker, Richard",Challenger,"9,154","108,879",R,3.49,74.3,25.7,"The other vote was: Cummings, Daniel Clyde (Constitution) 4,963; Wills, Don (Country) 3,775; Scattered Write-In (Write-in) 416"
